ISO code,Country,Variable code,Variable name,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
AIA,Anguilla,emp,Number of persons engaged (in millions),,,,,,,,,,,,,,,,,,,,,,,,,0.0012000000569969,0.0012882775627076,0.0013758981367573,0.0014649552758783,0.0015508309006691,0.0016326418844983,0.0017111053457483,0.0017817931948229,0.0018467658665031,0.0019158428767696,0.0020000000949949,0.0021797975059598,0.0023979011457413,0.0026585971936583,0.0029491726309061,0.0032538787927478,0.0035526340361684,0.0038301488384604,0.0041000000201165,0.0042202821932733,0.00434674276039,0.0044890930876135,0.004656103439629,0.0048350431025028,0.0050285779871046,0.0052209193818271,0.0054133702069521,0.0055999998003244,0.0053480435162782,,,,,,,,,,,,,,,,,
AIA,Anguilla,rgdpna,Real GDP at constant 2017 national prices (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,26.5232753753662,25.8605709075928,28.8444805145264,30.0499248504639,29.9893169403076,31.0154514312744,31.4964370727539,31.5557880401611,33.906120300293,37.1310997009277,38.9398422241211,40.3888092041016,39.9369010925293,39.9696311950684,41.7481002807617,47.1161575317383,53.1231269836426,58.7730522155762,67.9181671142578,73.6922912597656,92.4864654541016,75.6861877441406,97.4114379882813,104.644813537598,113.022933959961,110.400054931641,113.167602539063,125.263061523438,138.176177978516,143.270980834961,145.36474609375,148.60188293457,143.110290527344,151.840530395508,172.292495727539,194.885070800781,233.881698608398,265.812347412109,262.244384765625,213.811660766602,204.060531616211,211.23046875,199.048217773438,197.738174438477,207.755279541016,214.293716430664,208.868392944336,195.634521484375,212.010665893555,223.45671081543
ALB,Albania,emp,Number of persons engaged (in millions),,,,,,,,,,,,,,,,,,,,,0.769157230854034,0.793120741844177,0.81748354434967,0.842241883277893,0.867381989955902,0.892909288406372,0.918839275836945,0.945207059383392,0.972020566463471,0.999293506145477,1.02704501152039,1.06323099136353,1.11246812343597,1.14426422119141,1.16911387443542,1.18834710121155,1.23401439189911,1.2791029214859,1.30687201023102,1.32974410057068,1.32407820224762,1.317462682724,1.05251812934875,0.991653323173523,1.06887888908386,1.02046525478363,0.981966078281403,0.968587696552277,0.95594197511673,0.949465692043304,0.962967455387116,0.981186270713806,0.989109337329865,1.00222146511078,1.01129460334778,1.01338362693787,1.015056848526,1.01447153091431,0.966534018516541,0.900582373142242,0.890818357467651,0.903197646141052,0.929196000099182,0.882557332515717,0.88570648431778,0.926395297050476,0.988808333873749,1.03511393070221,1.07106351852417,1.07589769363403
ALB,Albania,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,,,,,,,,,,,1.55879187583923,1.58679270744324,1.61529648303986,1.6443122625351,1.67384922504425,1.7039167881012,1.73900902271271,1.77348244190216,1.80863916873932,1.84449279308319,1.88105726242065,1.95062220096588,2.02275991439819,2.09756517410278,2.17513704299927,2.2555775642395,2.30543994903564,2.35640478134155,2.40849614143372,2.46173906326294,2.51615881919861,2.51573324203491,2.5153079032898,2.51488256454468,2.51445722579956,2.51403188705444,2.58118939399719,2.6345043182373,2.68892025947571,2.744460105896,2.8011474609375,2.8150897026062,2.8291015625,2.84318327903748,2.85733485221863,2.87155675888062,2.87803173065186,2.884521484375,2.89102554321289,2.89754462242126,2.90407800674438,2.91069340705872,2.91734623908997,2.92403697967529,2.93076586723328,2.93753337860107,2.94433927536011,2.95118427276611,2.95806837081909,2.9649920463562
ALB,Albania,rgdpna,Real GDP at constant 2017 national prices (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,9084.57421875,9448.03125,9827.2666015625,10222.1171875,10628.0009765625,11058.7763671875,11504.4345703125,11944.9521484375,12458.7861328125,12952.166015625,13370.6904296875,14138.9140625,14555.8203125,14716.654296875,14532.4599609375,14791.2294921875,15618.755859375,15495.66015625,15275.5263671875,16778.728515625,15105.7080078125,10875.7861328125,10094.130859375,11059.0703125,11977.291015625,13572.9453125,14808.318359375,13203.4150390625,14369.1904296875,16221.4814453125,17348.265625,18787.0078125,19639.29296875,20725.078125,21868.0234375,23076.5546875,24438.66796875,25900.890625,27843.482421875,28777.4296875,29844.1796875,30603.84375,31037.572265625,31348.564453125,31904.841796875,32612.73046875,33693.83984375,34974.9453125,36398.8828125,37204.7734375
ARE,United Arab Emirates,emp,Number of persons engaged (in millions),,,,,,,,,,,,,,,,,,,,,0.10193782299757,0.12682318687439,0.160527482628822,0.202760353684425,0.253452390432358,0.288099974393845,0.337394058704376,0.391460120677948,0.44766840338707,0.502453088760376,0.553300023078919,0.584639012813568,0.609838604927063,0.63139671087265,0.652673006057739,0.675999999046326,0.722685754299164,0.773648321628571,0.828700125217438,0.887270867824554,0.948941946029663,1.01473379135132,1.08528661727905,1.15936481952667,1.23514306545258,1.31180000305176,1.39159679412842,1.47714161872864,1.56934475898743,1.66910839080811,1.77899992465973,1.85680711269379,1.93690383434296,2.04656982421875,2.221116065979,2.47989988327026,2.95569777488709,3.56830430030823,4.22239446640015,4.80739164352417,5.27298212051392,5.49354887008667,5.580979347229,5.58031988143921,5.58960962295532,5.63066005706787,5.6544771194458,5.66026878356934,5.73991298675537,5.80883407592773
ARE,United Arab Emirates,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,,,,,,,,,,,1.37665104866028,1.39815390110016,1.41999268531799,1.44217252731323,1.46469879150391,1.48757696151733,1.51268970966339,1.53822648525238,1.56419432163239,1.59060049057007,1.61745250225067,1.65628409385681,1.69604790210724,1.72992587089539,1.7611380815506,1.79291343688965,1.83516943454742,1.87842130661011,1.92269253730774,1.96800708770752,2.01438975334168,2.07472515106201,2.13686800003052,2.20087194442749,2.26679301261902,2.33468842506409,2.39202475547791,2.45076894760132,2.51095581054688,2.56848430633545,2.61078405380249,2.62868571281433,2.64671063423157,2.6648588180542,2.6831316947937,2.70152950286865,2.70470285415649,2.70787954330444,2.71106028556824,2.71424436569214,2.71743273735046,2.72064328193665,2.72386407852173,2.72709488868713,2.73033595085144,2.73358702659607,2.73684859275818,2.74012017250061,2.74340224266052,2.74669480323792
ARE,United Arab Emirates,rgdpna,Real GDP at constant 2017 national prices (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,47921.84765625,54869.9921875,62826.140625,71936.203125,82365.6171875,87495.03125,100655.7109375,118210.46875,115437.6171875,144166.765625,182256.5625,187435.546875,171971.625,163326.15625,170380.25,166309.75,134769.515625,143204.109375,139769.71875,158683.15625,186850.890625,188458,194762.453125,197218.609375,214183.984375,231786.578125,245369.78125,266596.4375,270941.78125,282822.84375,317374.625,321740.625,329569.75,358573.78125,392876.875,411951.5625,452476.375,466885,481787.25,456527.5,463993.78125,496149.75,518399.9375,544596.4375,567928.9375,596926.6875,615198.5,629800.5,637294.25,647986.25
ARG,Argentina,avh,Average annual hours worked by persons engaged,2034,2037.86675259679,2041.74085611574,2045.62232453135,2049.51117184475,2053.40741208363,2057.31105930239,2061.22212758212,2065.14063103069,2069.0665837828,2073,2066.2005116512,2059.42332578276,2052.66836924204,2045.93556911632,2039.22485273204,2032.53614765401,2025.86938168465,2019.22448286315,2012.60137946476,2006,2002.66111233684,1999.32778208685,1996,1992.84219473732,1989.6893853334,1986.54156388446,1983.3987224992,1980.26085329886,1977.12794841708,1974,1961.23005666427,1948.54272298041,1935.93746454084,1923.41375039509,1910.97105302746,1898.60884833476,1886.32661560429,1874.12383749185,1862,1850,1837.9608265684,1826,1850.33780699633,1875,1881.96113800855,1888.94811998636,1895.96104188194,1903,1887.28500620691,1862.13626747802,1811.15256973465,1710.03655967315,1713.57461407056,1743.39987555159,1771.67852511621,1775.92032568302,1787.54472393139,1789.76497262401,1751.62284425664,1760.22478243752,1760.23036886917,1736.1033601168,1725.87355290948,1705.42836841011,1703.46853920997,1646.51253231742,1648.81283190555,1638.44003915643,1609.06899778265
ARG,Argentina,emp,Number of persons engaged (in millions),6.60883283615112,6.71325206756592,6.81932067871094,6.92706489562988,7.03651142120361,7.14768791198731,7.24411153793335,7.34183645248413,7.44087934494019,7.54125881195068,7.64299201965332,7.73999214172363,7.83822345733643,7.93770122528076,8.03844165802002,8.14046001434326,8.24028015136719,8.34132480621338,8.44360637664795,8.54714393615723,8.65194988250732,8.73471355438232,8.81826877593994,8.90262317657471,9.2265682220459,9.28589916229248,9.29282569885254,9.54459381103516,9.63172721862793,9.79965496063232,9.8285722732544,9.85131454467773,10.0071449279785,10.316276550293,10.5569248199463,10.6333236694336,10.9474611282349,11.1755523681641,11.3961191177368,11.4962720870972,11.8114786148071,12.1906824111938,12.3859348297119,12.3450126647949,12.4161815643311,11.8353137969971,12.1372146606445,12.7625112533569,13.3511428833008,13.4612741470337,13.5983591079712,13.5054817199707,13.4126644134521,14.0691032409668,14.9968566894531,15.7495889663696,16.2981224060059,16.9614124298096,17.3702507019043,17.5620555877686,18.0767459869385,18.4880294799805,18.7912921905518,19.124418258667,19.3830509185791,19.8544502258301,19.7231750488281,20.0336608886719,20.1350708007813,20.6432151794434
ARG,Argentina,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.81650292873383,1.83076894283295,1.84514713287354,1.85963821411133,1.87424302101135,1.88896262645721,1.90176832675934,1.91466104984283,1.92764103412628,1.940709233284,1.95386576652527,1.96492779254913,1.9760525226593,1.98724031448364,1.99849140644073,2.00980615615845,2.02271342277527,2.03570342063904,2.04877686500549,2.06193423271179,2.07517623901367,2.09646344184876,2.1179690361023,2.1396951675415,2.16164422035217,2.18381834030151,2.19690632820129,2.21007299423218,2.22331833839417,2.23664307594299,2.25004768371582,2.28316402435303,2.3167679309845,2.3508665561676,2.38546681404114,2.42057633399963,2.44188833236694,2.46338820457459,2.48507714271545,2.50695705413818,2.52902960777283,2.55256795883179,2.57097387313843,2.58705997467041,2.60324645042419,2.61953449249268,2.62702393531799,2.63453459739685,2.64206695556641,2.64962077140808,2.65719604492188,2.68300294876099,2.70905995368958,2.73537039756775,2.76193618774414,2.7887601852417,2.7969753742218,2.80521464347839,2.81347823143005,2.82176613807678,2.83007836341858,2.8585422039032,2.88729238510132,2.91633176803589,2.9456627368927,2.97528910636902,3.00521349906921,3.03543877601624,3.06596803665161,3.09680438041687
ARG,Argentina,labsh,Share of labour compensation in GDP at current national prices,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.441023617982864,0.431845158338547,0.393929451704025,0.366972714662552,0.356873691082001,0.36957648396492,0.391513794660568,0.391106188297272,0.399784564971924,0.317552953958511,0.310135722160339,0.324794858694077,0.338950276374817,0.355539232492447,0.364846795797348,0.403679102659225,0.443854510784149,0.44069242477417,0.473123997449875,0.520179331302643,0.543917655944824,0.543917655944824,0.543917655944824,0.543917655944824,0.543917655944824,0.543917655944824,0.543917655944824
ARG,Argentina,rgdpna,Real GDP at constant 2017 national prices (in mil. 2017US$),196688.453125,208305.203125,195898.25,204164.875,210812.5625,225537.46875,231485.484375,240381.421875,256257.3125,243846.953125,270342,279138.9375,280924.875,270609.3125,291641.65625,318469.59375,319221.28125,328118.75,345067.46875,376695.96875,388737.78125,403358.84375,411739.4375,427155.53125,450247.1875,447577,447527.03125,476099.0625,460762.96875,493095.28125,500260.78125,473161.90625,458204.09375,477047.0625,486614.21875,452764.90625,485108.6875,497395.5,487682.625,453493.375,447422.84375,494384.53125,545328.4375,579420.625,613236.9375,595788.8125,628716.125,679711.625,705881.75,681984.4375,676603.6875,646773.3125,576310.625,627239.5,683876.5,744411,804314.8125,876764.6875,912337.0625,858340.1875,945250.5625,1002002.9375,991718.125,1015572.1875,990054.75,1017094.75,995935.8125,1022513.25,997136.625,975569
ARG,Argentina,rkna,Capital services at constant 2017 national prices (2017=1),,,,,0.11699740588665,0.124530911445618,0.130874618887901,0.138074144721031,0.145985946059227,0.152200430631638,0.164854526519775,0.179024696350098,0.189646333456039,0.195149496197701,0.205543220043182,0.215968728065491,0.224614948034287,0.233404397964478,0.24351279437542,0.258549749851227,0.273155093193054,0.289394080638886,0.305356562137604,0.318220108747482,0.331359893083572,0.343755632638931,0.358519434928894,0.380795240402222,0.395326554775238,0.412705659866333,0.431800454854965,0.442724406719208,0.445666998624802,0.449799001216888,0.454191118478775,0.455274373292923,0.458319753408432,0.464763432741165,0.47028324007988,0.470981538295746,0.468963295221329,0.472774714231491,0.484711140394211,0.500966906547546,0.521052777767181,0.53389984369278,0.549277305603027,0.570481419563294,0.593362867832184,0.608759999275208,0.620284676551819,0.62535548210144,0.619123041629791,0.621468842029572,0.635415971279144,0.654978573322296,0.68049681186676,0.716623187065125,0.754824101924896,0.772548735141754,0.804813027381897,0.846585333347321,0.877073049545288,0.907539665699005,0.930118441581726,0.95373147726059,0.973806977272034,1,1.01963603496552,1.02715539932251
ARG,Argentina,rtfpna,TFP at constant national prices (2017=1),,,,,1.19503283500671,1.22092378139496,1.20700061321259,1.20464777946472,1.23277711868286,1.13496112823486,1.1916937828064,1.16730916500092,1.13004577159882,1.06423318386078,1.10682535171509,1.16793525218964,1.13758039474487,1.1367678642273,1.15963494777679,1.21599340438843,1.20871996879578,1.20470869541168,1.18391299247742,1.19071304798126,1.20324039459229,1.16405725479126,1.13431406021118,1.15084457397461,1.08423554897308,1.12196922302246,1.10627019405365,1.02709674835205,0.980597853660584,0.998551070690155,0.999224007129669,0.922223150730133,0.970893204212189,0.977821171283722,0.943299055099487,0.872189819812775,0.851489543914795,0.922538757324219,0.996221303939819,1.03177952766418,1.05637550354004,1.02773320674896,1.05282592773438,1.08843636512756,1.08190023899078,1.0277293920517,1.00821614265442,0.968542039394379,0.885788857936859,0.943774461746216,0.984730899333954,1.0246684551239,1.06510984897614,1.10346210002899,1.10019302368164,1.02462899684906,1.08514964580536,1.10262095928192,1.06541931629181,1.06144201755524,1.016845703125,1.01443207263947,1.0004677772522,1,0.961984574794769,0.929474830627441
ARM,Armenia,emp,Number of persons engaged (in millions),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83259057998657,1.83012199401855,1.73614811897278,1.74879324436188,1.71276795864105,1.70163655281067,1.63442647457123,1.54860985279083,1.50103545188904,1.44888770580292,1.41887354850769,1.39599144458771,1.21565532684326,1.2131507396698,1.17864668369293,1.19018399715424,1.17613792419434,1.17682576179504,1.18439853191376,1.14782869815826,1.16006529331207,1.15086770057678,1.15293788909912,1.15047824382782,1.12784063816071,1.07347846031189,1.01179075241089,1.02285420894623,0.926079332828522,0.966090977191925
ARM,Armenia,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94858050346375,2.96298289299011,2.97745585441589,2.99199914932251,3.00661373138428,3.0212996006012,3.03661346435547,3.05200505256653,3.06747436523438,3.08302235603333,3.09864902496338,3.09845232963562,3.09825563430786,3.09805917739868,3.09786248207092,3.09766578674316,3.10037350654602,3.10308337211609,3.10579562187195,3.1085102558136,3.11122751235962,3.11395668983459,3.11669158935547,3.11943197250366,3.12217807769775,3.12493014335632,3.12768769264221,3.130450963974,3.13321995735168,3.13599467277527
ARM,Armenia,labsh,Share of labour compensation in GDP at current national prices,,,,,,,,,,,,,,,,,,,,,0.74037629365921,0.74037629365921,0.74037629365921,0.74037629365921,0.74037629365921,0.74037629365921,0.74037629365921,0.74037629365921,0.74037629365921,0.74037629365921,0.74037629365921,0.74037629365921,0.74037629365921,0.74037629365921,0.74037629365921,0.74037629365921,0.74037629365921,0.74037629365921,0.74037629365921,0.74037629365921,0.74037629365921,0.74037629365921,0.719028115272522,0.74037629365921,0.74037629365921,0.74037629365921,0.74037629365921,0.726956963539124,0.745937824249268,0.715652108192444,0.681093335151672,0.698984146118164,0.657670617103577,0.641331493854523,0.637955367565155,0.602977097034454,0.59388279914856,0.587402939796448,0.565523266792297,0.579101920127869,0.568248867988586,0.591894030570984,0.581522583961487,0.585155487060547,0.579614102840424,0.573068022727966,0.564273953437805,0.548671960830689,0.548671960830689,0.548671960830689
ARM,Armenia,rgdpna,Real GDP at constant 2017 national prices (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19326.20703125,17069.14453125,9941.6884765625,9065.7421875,9548.6904296875,10206.708984375,10808.9130859375,11167.8779296875,11987.6240234375,12377.8486328125,13107.6015625,14360.2568359375,16521.529296875,18841.287109375,20813.560546875,23699.517578125,26827.375,30515.9296875,32636.07421875,28018.07421875,28638.705078125,29970.625,32118.09375,33164.41796875,34372.3125,35484.4375,35545.41796875,38221.71484375,40210.1953125,43260.1953125
ARM,Armenia,rkna,Capital services at constant 2017 national prices (2017=1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.478323727846146,0.462667316198349,0.452350676059723,0.440223574638367,0.433349639177322,0.437735676765442,0.442908674478531,0.4462770819664,0.456672936677933,0.474457651376724,0.497934997081757,0.531812131404877,0.582086563110352,0.644330739974976,0.715222179889679,0.760519087314606,0.803761780261993,0.837868452072144,0.870634138584137,0.898293316364288,0.924799740314484,0.953709244728088,0.97398829460144,1,1.03183329105377,1.06293308734894
ARM,Armenia,rtfpna,TFP at constant national prices (2017=1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.244943663477898,0.263377726078033,0.28726452589035,0.309258103370667,0.338360756635666,0.355929255485535,0.379261672496796,0.422583162784576,0.533463358879089,0.604552984237671,0.668880760669708,0.739032685756683,0.812004208564758,0.885690450668335,0.908374667167664,0.782463073730469,0.774388492107391,0.797028243541718,0.838834047317505,0.85395735502243,0.882420599460602,0.921123683452606,0.94619083404541,1,1.09113442897797,1.13443553447723
ATG,Antigua and Barbuda,emp,Number of persons engaged (in millions),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0278999991714954,0.0285701267421246,0.0293366480618715,0.0301649384200573,0.0310189928859472,0.0318982340395451,0.0327988676726818,0.0337031781673431,0.0345837473869324,0.0354222692549229,0.0362000018358231,0.034400001168251,0.0351000018417835,0.0357000008225441,0.0364000014960766,0.0370999984443188,0.0377999991178513,0.0384999997913837,,,,,,,,,,,
